stop_lat,zone_id,stop_lon,stop_id,stop_name,location_type
36.76269,,-76.25094,0854,BATTLEFIELD & THRASHER,0
36.82261,,-76.26107,0859,BERKLEY & CAMPOSTELLA,0
36.85268,,-76.27517,0521,TIDEWATER & OLNEY,0
36.85148,,-76.27571,0520,TIDEWATER & BRAMBLETON,0
36.86782,,-76.2683,0527,TIDEWATER & VISTA,0
36.85872,,-76.27246,0524,TIDEWATER & GOFF,0
36.87203,,-76.26557,0529,TIDEWATER & SHOOP,0
36.87077,,-76.26608,0528,TIDEWATER & HANCOCK,0
36.81526,,-76.06803,1368,LYNNHAVEN  MALL,0
36.83593,,-76.30684,5202_merged_67031,HIGH & QUEEN,0
37.04847,,-76.47442,2766,WARWICK & OLD HARPERSVILLE,0
37.10764,,-76.49553,5271,JEFFERSON & HQ,0
36.87556,,-76.2551,0298,LAFAYETTE & MARNE,0
36.87494,,-76.26969,0291,LAFAYETTE & DUPONT 2,0
36.8742,,-76.27115,0290,LAFAYETTE & DUPONT 1,0
36.87808,,-76.2655,0293,LAFAYETTE & LORRAINE,0
36.87774,,-76.2671,0292,LAFAYETTE & BELLEVUE (midblk before Lorraine),0
36.87733,,-76.26235,0295,LAFAYETTE & SOMME,0
36.87766,,-76.26373,0294,LAFAYETTE & TIDEWATER,0
36.87642,,-76.2587,0297,LAFAYETTE & SAINT MIHIEL,0
36.87712,,-76.26145,0296,LAFAYETTE & DUNKIRK,0
36.86968,,-76.25216,0989,BALLENTINE & DAVIS,0
36.87145,,-76.25259,0988,BALLENTINE & PETERSON,0
36.88322,,-76.30665,0458,ELKHORN & 43RD ST,0
36.88614,,-76.31262,0456,POWHATAN/48TH,0
36.85382,,-76.28504,0455,BRAMBLETON & SAINT PAULS,0
36.85164,,-76.28324,0454,WOOD & POSEY,0
36.93709,,-76.25426,0981,TIDEWATER & BECK,0
36.93362,,-76.25373,0980,TIDEWATER & BAYVIEW,0
36.85538,,-76.27969,0451,CHURCH & NICHOLSON,0
36.85679,,-76.27531,0450,CHAPEL & PRINCESS ANNE,0
36.85737,,-76.29336,0276,OLNEY & MOWBRAY ARCH 2,0
36.85948,,-76.29803,0275,OLNEY & MOWBRAY ARCH 1,0
36.864,,-76.30138,0272,REDGATE & COLLEY,0
36.87684,,-76.28195,0185,GRANBY & 33RD,0
36.87864,,-76.28224,0184,GRANBY & 35TH,0
36.87286,,-76.28161,0187,MONTICELLO & 29TH,0
36.87379,,-76.28131,0186,GRANBY & MONTICELLO,0
36.89063,,-76.27918,0181,GRANBY & WILLOW WOOD,0
36.89289,,-76.27905,0180,GRANBY & ARDEN,0
36.88007,,-76.28224,0183,GRANBY & 37TH,0
36.88557,,-76.28146,0182,GRANBY & 42ND,0
37.02601,,-76.36878,2208,QUEEN & MICHIGAN,0
37.02697,,-76.36676,2209,MICHIGAN & QUEEN,0
36.86613,,-76.28458,0189,MONTICELLO & 19TH,0
36.87023,,-76.28279,0188,MONTICELLO & 25TH,0
36.88489,,-76.23535,0679,SEWELLS POINT & TEXAS,0
36.88763,,-76.23729,0678,SEWELLS POINT & HAMPSHIRE,0
36.90197,,-76.25453,0673,WIDGEON & WHITEHORN,0
36.9024,,-76.25048,0672,WIDGEON & PUGH,0
36.90242,,-76.24722,0671,WIDGEON & THAXTON,0
36.90247,,-76.24472,0670,WIDGEON & MINNIE,0
36.8891,,-76.23832,0677,SEWELLS POINT & CHESAPEAKE,0
36.89302,,-76.23898,0676,SEWELLS POINT & GREENWOOD,0
36.8971,,-76.24127,0675,SEWELLS POINT & QUAIL,0
36.898,,-76.24195,0674,SEWELLS POINT & MIDDLETON,0
37.01795,,-76.42892,2428,74TH & ROANOKE,0
37.01926,,-76.42962,2429,ROANOKE & 76TH,0
37.00549,,-76.4291,2420,MARSHALL & TEMPLE,0
37.00792,,-76.43058,2421,MARSHALL & BRIARFIELD,0
37.00905,,-76.43135,2422,MARSHALL & JAMES,0
37.01099,,-76.43254,2423,MARSHALL & HILTON,0
37.01366,,-76.43422,2424,MARSHALL & 72ND,0
37.01535,,-76.43527,2425,MARSHALL & 74TH,0
37.01643,,-76.43275,2426,74TH & WICKHAM,0
37.01703,,-76.43121,2427,74TH & ORCUTT,0
36.93389,,-76.20863,0071,OCEAN VIEW & 7TH BAY,0
36.93484,,-76.21234,0070,OCEAN VIEW & 4TH BAY,0
36.93311,,-76.2056,0072,OCEAN VIEW & 10TH BAY,0
36.93139,,-76.19873,0075,OCEAN VIEW & 16TH BAY,0
36.98103,,-76.40578,2519,ROANOKE & 18TH,0
36.93073,,-76.19498,0077,OCEAN VIEW & 19TH BAY,0
36.929,,-76.19161,0079,SHORE & 22ND BAY,0
36.97966,,-76.40083,2515,GARDEN & ROANOKE,0
36.98147,,-76.40053,2516,GARDEN & 16TH,0
36.98094,,-76.40233,2517,16TH & CHESTNUT,0
36.97834,,-76.40913,2510,WICKHAM & 16TH,0
36.97893,,-76.40715,2511,16TH & TEEN,0
36.97907,,-76.40469,2512,ROANOKE & 15TH,0
36.9781,,-76.40376,2513,ROANOKE & GARDEN 1,0
37.12476,,-76.53165,2734,WARWICK & TABBS,0
37.1225,,-76.52869,2735,WARWICK & SHERWOOD,0
37.11976,,-76.52511,2736,WARWICK & BLAND,0
37.11794,,-76.52274,2737,WARWICK & CAMPBELL,0
37.13911,,-76.5466,2730,WARWICK & LUCAS CREEK,0
37.13266,,-76.54256,2731,WARWICK & OLD COURTHOUSE,0
37.13009,,-76.53861,2732,WARWICK & ORIANA,0
37.1283,,-76.53627,2733,WARWICK & DENBIGH,0
37.11639,,-76.5211,2738,WARWICK & BEAMER (far),0
37.11339,,-76.51898,2739,WARWICK & COLONY,0
36.84251,,-76.02022,5058,VIRGINIA BEACH & FIRST COLONIAL,0
36.89896,,-76.24241,9181,PHILPOTTS & SEWELLS POINT,0
36.81659,,-76.32769,1815,PORTSMOUTH & DEEP CREEK,0
36.81566,,-76.33959,1816,PORTSMOUTH & TRUXTON,0
36.81604,,-76.33418,1810,PORTSMOUTH & ARCADIA,0
36.81592,,-76.33626,1811,PORTSMOUTH & MAGNOLIA,0
36.81574,,-76.33991,1813,PORTSMOUTH & TRUXTON,0
36.87474,,-76.39982,1818,GATEWAY & TWIN PINES,0
36.86314,,-76.39464,1819,CHURCHLAND & TYRE NECK,0
36.97468,,-76.41699,2802,JEFFERSON & 16TH,0
36.82196,,-76.42084,1609,PORTSMOUTH & CAPRI CIRCLE W (Kmart),0
36.82395,,-76.41165,1608,PORTSMOUTH & TAYLOR,0
37.00577,,-76.436,3229,JEFFERSON & BRIARFIELD,0
37.00381,,-76.43478,3228,JEFFERSON & TEMPLE,0
36.81634,,-76.36285,1601,PORTSMOUTH & MOHAWK,0
36.81437,,-76.35549,1600,MCLEAN & AIRLINE,0
36.81829,,-76.37215,1603,PORTSMOUTH & BYERS,0
37.0001,,-76.43249,3226,JEFFERSON & PENINSULA,0
36.81974,,-76.38043,1605,PORTSMOUTH & ELMHURST,0
36.8188,,-76.37518,1604,PORTSMOUTH & JEWELL,0
36.82152,,-76.39063,1607,PORTSMOUTH & HODGES FERRY,0
36.8209,,-76.38714,1606,PORTSMOUTH & ROBIN,0
36.82653,,-76.2441,0817,INDIAN RIVER & KEMP,0
36.94454,,-76.29624,8859,BELLINGER & FOURTH,0
36.94437,,-76.29939,8858,BELLINGER & THIRD,0
36.85222,,-75.97611,4001,ATLANTIC & 24TH (WAVE),0
36.94813,,-76.30291,8852,FIRST & GILBERT,0
36.94769,,-76.31068,8851,GILBERT & FARRAGUT 2,0
36.9394,,-76.22561,0141,OCEAN VIEW & GROVE,0
36.89409,,-76.23828,0363,CHESAPEAKE & STRAND,0
36.8968,,-76.23871,0362,CHESAPEAKE & PICADILLY (NES),0
37.05602,,-76.40077,2848,HARDY CASH & HAMPTON CLUB,0
37.05631,,-76.39569,2846,HARDY CASH & PEABODY,0
37.0561,,-76.39874,2847,HARDY CASH & EXECUTIVE,0
37.14281,,-76.52355,2844,JEFFERSON & BUCHANAN,0
37.05637,,-76.39231,2845,COLISEUM & CAREPLEX,0
37.04807,,-76.39097,2842,COLISEUM & MARCELLA,0
37.14514,,-76.52529,2843,JEFFERSON & HANOVER,0
37.04013,,-76.38741,2840,COLISEUM & CONVENTION,0
36.81508,,-76.21552,0812,MILITARY & INDIAN RIVER,0
37.13824,,-76.5196,3320,JEFFERSON & DENBIGH,0
37.14303,,-76.52344,3321,JEFFERSON & BUCHANAN,0
37.15002,,-76.52901,3322,JEFFERSON & RICHNECK,0
37.15121,,-76.52993,3323,JEFFERSON & MCMORROW,0
37.15552,,-76.53326,3324,JEFFERSON & GREEN GROVE,0
37.16482,,-76.5406,3325,JEFFERSON & INDUSTRIAL PARK,0
37.16699,,-76.54226,3326,JEFFERSON & SHIELDS,0
37.17183,,-76.54609,3327,JEFFERSON & WOODCREEK,0
37.17568,,-76.56952,3328,WARWICK & DOZIER,0
37.18099,,-76.57,3329,WARWICK & ENTERPRISE,0
36.88889,,-76.24025,0366,CHESAPEAKE & HYDE,0
36.83066,,-76.3127,1775,ELM & SOUTH,0
36.82582,,-76.31243,1774,ELM & RANDOLPH,0
36.82426,,-76.31795,1771,LINCOLN & LANSING,0
36.8242,,-76.31975,1770,LINCOLN & PIEDMONT,0
36.82439,,-76.31352,1773,LINCOLN & CAMDEN,0
36.82431,,-76.31618,1772,LINCOLN & RICHMOND,0
37.04307,,-76.43451,3073,TODDS & TOPPING,0
36.86506,,-76.25098,2998,BALLENTINE & MCLEMORE,0
36.85789,,-76.28441,1159,VIRGINIA BEACH & SALTER,0
37.02566,,-76.31403,2999,MALLORY & SHERWOOD,0
36.85454,,-76.27398,1155,VIRGINIA BEACH & TIDEWATER,0
36.85238,,-76.26731,1154,VIRGINIA BEACH & MARSHALL,0
36.85626,,-76.27865,1157,VIRGINIA BEACH & CHURCH,0
36.85536,,-76.2766,1156,VIRGINIA BEACH & CHAPEL,0
36.85215,,-76.25897,1151,VIRGINIA BEACH & OAKLAWN,0
36.85222,,-76.25741,1150,VIRGINIA BEACH & MAJESTIC,0
36.85214,,-76.26373,1153,VIRGINIA BEACH & COVENANT,0
37.03383,,-76.3538,5519,RIP RAP & THOMAS,0
37.0276,,-76.36225,5518,PEMBROKE & PARKDALE,0
36.96849,,-76.41226,2807,6TH & JEFFERSON,0
36.8196,,-76.25557,5511,BETHEL & BERKLEY,0
36.82101,,-76.25369,5510,BETHEL & HARLING,0
36.81427,,-76.05749,5513,INTERNATIONAL & VOYAGER,0
36.82514,,-76.06705,5515,LYNNHAVEN & SABRE,0
36.79692,,-76.25834,5514,CAMPOSTELLA & DEXTER,0
37.02177,,-76.35285,5517,NEWPORT NEWS & KECOUGHTAN,0
37.02136,,-76.41492,3039,BIG BETHEL & JOYNES,0
36.83136,,-76.30081,1551,COURT & CRAWFORD,0
36.83384,,-76.30071,1550,COUNTY & COURT,0
36.82079,,-76.30156,1553,MADISON & 7TH,0
36.82228,,-76.29721,1552,PORT CENTRE & MADISON,0
36.81138,,-76.31592,1555,GEORGE WASHINGTON & FREDERICK,0
36.814,,-76.31275,1554,GEORGE WASHINGTON & WIRT,0
36.80535,,-76.32105,1557,GEORGE WASHINGTON & HANBURY,0
36.80669,,-76.31994,1556,GEORGE WASHINGTON & GREENWOOD (near side),0
36.80174,,-76.3186,1559,AFTON & DECATUR,0
36.80253,,-76.32116,1558,AFTON & ALYWIN,0
37.03378,,-76.30444,2992,MALLORY & AMBROSE,0
37.03271,,-76.30607,2993,MALLORY & SARGEANT,0
36.84269,,-76.24606,3030,KIMBALL & WILEY 1,0
37.03055,,-76.30936,2995,MALLORY & BERKLEY,0
37.02913,,-76.31132,2996,MALLORY & HENDERSON,0
37.02745,,-76.31282,2997,MALLORY & WILSON,0
37.0362,,-76.30074,2990,MALLORY & WHITAKER,0
36.97249,,-76.41564,2804,JEFFERSON & 12TH 1,0
37.03458,,-76.30323,2991,MALLORY & DARBY,0
36.91788,,-76.19759,0560,LITTLE CREEK & WOODALL,0
37.02132,,-76.39487,3036,BRIARFIELD & PICKETT,0
37.01893,,-76.40168,3037,BRIARFIELD & PARKINSON,0
37.03186,,-76.30736,2994,MALLORY & SHELTON,0
36.77347,,-76.30815,3031,MILITARY & SHELL,0
36.85762,,-76.28956,5605,VIRGINIA BEACH & GRANBY,0
36.85722,,-76.29049,5607,VIRGINIA BEACH & BOUSH,0
36.85766,,-76.28911,5606,VIRGINIA BEACH & GRANBY,0
37.02917,,-76.35648,5601,PEMBROKE & BACK RIVER,0
36.77325,,-76.30844,3032,MILITARY & SHELL,0
37.02474,,-76.39073,3033,BRIARFIELD & WARD,0
36.84755,,-76.28843,5608,CITY HALL & COURT,0
36.79746,,-76.39632,1905,AIRLINE & MAPLEFIELD,0
37.01474,,-76.44178,3291,JEFFERSON & ODUM,0
37.01337,,-76.44093,3292,JEFFERSON & 74TH,0
36.88036,,-76.04385,1399,GREAT NECK & MILLWOOD,0
36.88634,,-76.0492,1398,GREAT NECK & SHOREHAVEN,0
36.88915,,-76.05141,1397,GREAT NECK & FALCON,0
36.89183,,-76.05548,1396,GREAT NECK & RIVER,0
36.89672,,-76.06255,1395,GREAT NECK & THOMAS BISHOP,0
36.91096,,-76.07267,1392,SHORE & EBB TIDE,0
36.91067,,-76.07457,1391,SHORE & SEA SHELL,0
36.91019,,-76.07775,1390,SHORE & STARFISH,0
37.031,,-76.34191,3812,PEMBROKE & WASHINGTON,0
37.03311,,-76.32701,3813,PEMBROKE & MERCURY,0
36.83436,,-76.34069,3810,HIGH & POTAMAC,0
37.01969,,-76.32182,3811,COUNTY & BOOKER,0
37.02071,,-76.32311,3816,COUNTY & FULTON,0
37.01974,,-76.39724,3817,BRIARFIELD & NORTHWOOD,0
37.03923,,-76.29585,3814,MALLORY & POINT COMFORT,0
37.02217,,-76.32555,3815,COUNTY & FRISSELL,0
37.01913,,-76.40051,3818,BRIARFIELD & GLENROCK,0
36.77782,,-76.00352,3819,GENERAL BOOTH & GUNN HALL,0
36.90598,,-76.17605,0868,SHORE & LOUGH,0
36.92836,,-76.19106,0869,SHORE & PLEASANT,0
36.8923,,-76.14,0866,INDEPENDENCE & LAKESIDE,0
36.89687,,-76.13888,0867,PLEASURE HOUSE & THOROUGHGOOD SQ,0
36.83229,,-76.26176,0862,CAMPOSTELLA & CANTON,0
36.83542,,-76.26303,0863,CAMPOSTELLA & ARLINGTON,0
36.82357,,-76.26049,0860,CAMPOSTELLA & BERKLEY,0
36.82827,,-76.26097,0861,CAMPOSTELLA & MELON,0
36.83614,,-76.28583,0514,INDIAN RIVER & STATE,0
36.83466,,-76.28527,0515,STATE & CLIFTON,0
36.83536,,-76.28201,0513,MAIN & INDIAN RIVER,0
36.82994,,-76.28148,0510,LIBERTY & GRAYSON,0
36.83229,,-76.28337,0511,MAIN & BERKLEY,0
36.88951,,-76.23927,0365,CHESAPEAKE & NORVIEW (5 pts),0
36.89235,,-76.16875,1326,NORTHAMPTON & BAYSIDE,0
36.80998,,-76.09918,1425,ROSEMONT & BUNYAN,0
36.82891,,-76.28061,0468,LIBERTY & LANCASTER,0
36.82634,,-76.27811,0469,LIBERTY & SHERMAN,0
36.83488,,-76.28233,0462,MAIN & INDIAN RIVER,0
36.83419,,-76.28265,0463,MAIN & POPLAR,0
36.83428,,-76.28494,0460,STATE & CLIFTON,0
36.836,,-76.28581,0461,STATE & INDIAN RIVER,0
36.83065,,-76.28232,0466,LIBERTY & FAUQUIER,0
36.82988,,-76.28157,0467,LIBERTY & GRAYSON,0
36.8329,,-76.28321,0464,MAIN & BERKLEY,0
36.83225,,-76.28351,0465,MAIN & LIBERTY,0
36.93256,,-76.31822,0242,HAMPTON & GREENBRIER,0
36.93077,,-76.31806,0243,HAMPTON & MAPLESHADE,0
36.93646,,-76.31854,0240,HAMPTON & B,0
36.93365,,-76.31831,0241,HAMPTON & D,0
36.92587,,-76.3175,0246,HAMPTON & HELMICK,0
36.92355,,-76.31645,0247,HAMPTON & NORTH,0
36.92927,,-76.31792,0244,HAMPTON & BEECHWOOD,0
36.92764,,-76.31777,0245,HAMPTON & GLENDALE,0
36.92303,,-76.31605,0248,HAMPTON & BAKER,0
36.9211,,-76.31413,0249,HAMPTON & LEUTZE,0
37.03735,,-76.29871,2183,MALLORY & AL,0
37.02939,,-76.41453,2182,WEAVER & WOODBURY FOREST,0
36.99965,,-76.38435,2181,KECOUGHTAN & PIEDMONT,0
36.98722,,-76.40648,2180,25TH & CHESTNUT,0
37.0401,,-76.29475,2184,MALLORY & PEMBROKE,0
37.02602,,-76.35992,2213,QUEEN & DOGWOOD,0
37.02603,,-76.36134,2212,QUEEN & PATTERSON,0
37.02853,,-76.36301,2211,LASALLE & GEORGIA,0
37.02877,,-76.36687,2210,MICHIGAN & LASALLE,0
37.03037,,-76.34429,2217,PEMBROKE & WINE,0
37.02577,,-76.35351,2216,QUEEN & STEWART,0
36.8624,,-76.23433,0640,AZALEA GARDEN & VILLAGE,0
36.86645,,-76.23498,0641,AZALEA GARDEN & PRINCESS ANNE,0
37.03091,,-76.34121,2219,PEMBROKE & CENTER,0
37.03076,,-76.34208,2218,PEMBROKE & WASHINGTON,0
36.89038,,-76.23851,0648,SEWELLS POINT & CHESAPEAKE,0
36.89518,,-76.2397,0649,SEWELLS POINT & PARTRIDGE,0
36.9179,,-76.26445,0884,LITTLE CREEK & SAN ANTONIO,0
36.91807,,-76.26196,0885,LITTLE CREEK & GALVESTON,0
36.91744,,-76.25881,0886,LITTLE CREEK & DALLAS,0
36.91518,,-76.27676,0880,LITTLE CREEK & CEDAR LEVEL,0
36.91504,,-76.27524,0881,LITTLE CREEK & COLONIAL,0
36.91777,,-76.27086,0882,TAUSSIG & GRANBY,0
36.91756,,-76.27003,0883,TAUSSIG & LITTLE CREEK,0
36.90782,,-76.23914,0888,JOHNSTONS & AUBURN,0
36.90786,,-76.23698,0889,JOHNSTONS & GATE,0
37.0293,,-76.35578,5600,PEMBROKE & BACK RIVER,0
37.01719,,-76.43105,2439,74TH & ORCUTT,0
37.01873,,-76.42939,2438,ROANOKE & 75TH,0
36.79534,,-76.3477,2433,GUST & MARCY,0
37.03527,,-76.39789,2432,QUEEN & WEAVER,0
37.02185,,-76.42205,2431,LASSITER & MARTHA LEE 1,0
37.02075,,-76.42593,2430,76TH & CHESTNUT,0
37.02076,,-76.42616,2437,76TH & CHESTNUT,0
37.02186,,-76.42237,2436,76TH & MARTHA LEE,0
37.01861,,-76.44393,2434,JEFFERSON & MERCURY,0
37.03482,,-76.31952,2974,PEMBROKE & WOODLAND 2,0
36.79292,,-76.36459,9429,ROOSEVELT & VAUGHN,0
36.90687,,-76.16137,0088,SHORE & LAKE SHORES,0
36.90694,,-76.15572,0089,SHORE & JACK FROST,0
36.97959,,-76.40992,2509,WICKHAM & 18TH,0
36.98086,,-76.41071,2508,WICKHAM & 20TH,0
36.9055,,-76.1783,0084,SHORE & DIAMOND SPRINGS,0
36.90569,,-76.17617,0085,SHORE & LOUGH,0
36.90662,,-76.17269,0086,SHORE & LAKE SMITH,0
36.9071,,-76.16955,0087,SHORE & KIMBALL,0
36.92109,,-76.19266,0080,SHORE & DUNNING,0
36.91693,,-76.19121,0081,SHORE & AMPHIBIOUS BASE (Gate 1),0
36.91488,,-76.19123,0082,SHORE & FLOWERFIELD,0
36.91254,,-76.18992,0083,SHORE & HEUTTE,0
37.14522,,-76.54978,2727,WARWICK & CURTIS TIGNOR 1,0
37.14899,,-76.55292,2726,WARWICK & SNIDOW,0
37.15114,,-76.5538,2725,WARWICK & THORNCLIFF,0
37.15418,,-76.55535,2724,WARWICK & WOODHAVEN,0
37.15637,,-76.55622,2723,WARWICK & HICKORY POINT,0
37.15843,,-76.55702,2722,WARWICK & ASHTON GREEN,0
37.15995,,-76.55734,2721,WARWICK & WARWICK LANDING,0
37.16339,,-76.55723,2720,WARWICK & WILLIAMSON,0
37.14076,,-76.54714,2729,WARWICK & BEXLEY PARK,0
37.14342,,-76.54862,2728,WARWICK & CURTIS TIGNOR 2,0
36.90241,,-76.24277,0702,WIDGEON & SEWELLS POINT,0
36.81762,,-76.25203,9199,WINGFIELD & BERKLEY,0
36.81708,,-76.06698,5042,LYNNHAVEN & INTERNATIONAL,0
36.81804,,-76.32113,1807,PORTSMOUTH & ROANOKE,0
36.79038,,-76.33062,1806,GEORGE WASHINGTON & WINTERGREEN,0
36.78784,,-76.33235,1805,GEORGE WASHINGTON & DELWOOD,0
36.81565,,-76.3418,1804,PORTSMOUTH & RODMAN,0
36.77983,,-76.33139,1802,GILMERTON & ALBERT,0
36.77369,,-76.3245,1801,CANAL & MILITARY,0
36.77722,,-76.26949,1800,MILITARY & CANADIAN,0
36.84248,,-76.01727,3788,VIRGINIA BEACH & WEST,0
36.81622,,-76.33168,1809,PORTSMOUTH & DAHLIA (far),0
36.81747,,-76.32378,1808,PORTSMOUTH & COLUMBUS,0
37.10658,,-76.49068,9511,CRISTON & HANCOCK,0
37.10676,,-76.49079,9510,CRISTON & HANCOCK,0
36.85065,,-76.25312,0704,CORPREW & MERRIMAC,0
36.91421,,-76.27274,0038,GRANBY & LITTLE CREEK,0
37.06947,,-76.47186,3258,JEFFERSON & GROOME,0
37.07159,,-76.47315,3259,JEFFERSON & ROBINSON,0
36.94735,,-76.31912,8864,GILBERT & MARYLAND,0
36.95123,,-76.32319,8865,VIRGINIA & DILLINGHAM,0
36.94747,,-76.31655,8863,GILBERT & BACON,0
36.94468,,-76.29279,8860,BELLINGER & TOWWAY,0
36.94826,,-76.30286,8861,GILBERT & FIRST,0
37.05012,,-76.46016,3250,JEFFERSON & LYLISTON,0
37.05167,,-76.46086,3251,JEFFERSON & IVY FARMS,0
37.05316,,-76.46176,3252,JEFFERSON & GAMBOL,0
37.05527,,-76.46307,3253,JEFFERSON & DRESDEN,0
37.05789,,-76.46473,3254,JEFFERSON & TARRYTOWN,0
36.76005,,-76.00545,1526,UPTON & NIMMO,0
37.06403,,-76.46849,3256,JEFFERSON & LANGLEY,0
37.06653,,-76.47005,3257,JEFFERSON & WINSTON,0
36.87904,,-75.98492,1255,ATLANTIC & 52ND,0
37.06165,,-76.4102,2859,BUTLER FARM & LUCAS 2,0
37.06151,,-76.4118,2858,BUTLER FARM & LUCAS 1,0
36.91018,,-76.27447,0036,GRANBY & GRANBY PARK,0
36.83135,,-76.33139,1622,ROMANESQUE & MARKHAM,0
37.06221,,-76.40829,2853,BUTLER FARM & LUCAS 1,0
37.06341,,-76.40224,2852,BUTLER FARM & MAGRUDER,0
37.06154,,-76.4141,2855,BUTLER FARM & OLD MALLORY,0
37.06174,,-76.41132,2854,BUTLER FARM & LUCAS 2,0
37.06151,,-76.41798,2857,BUTLER FARM & OLD MALLORY,0
37.06228,,-76.41917,2856,HASTINGS & GRIFFIN (TNCC-Front),0
36.82317,,-75.97892,1490,GENERAL BOOTH & VA AQUARIUM,0
37.08769,,-76.46732,3332,OMNI & CANON,0
36.80943,,-75.99044,1492,GENERAL BOOTH & BIRDNECK,0
36.79398,,-75.99552,1493,GENERAL BOOTH & OCEANA,0
37.03328,,-76.32523,3337,PEMBROKE & MERCURY,0
36.91497,,-76.24593,3336,LITTLE CREEK & MERRITT,0
37.19158,,-76.57166,3335,WARWICK & RIPLEY,0
37.18617,,-76.57192,3334,WARWICK & CURTIS,0
37.09689,,-76.45356,3203,HARPERSVILLE & BAYBERRY,0
37.12208,,-76.52344,3339,BLAND & CAMPBELL,0
37.04659,,-76.39437,3338,CUNNINGHAM & HARTFORD,0
36.84535,,-76.36878,1700,HIGH & SEAGROVE,0
36.84684,,-76.37161,1701,HIGH & SHIRLEY,0
36.84019,,-76.35581,1702,HIGH & GRAYSON,0
36.8575,,-76.38684,1703,HIGH & DOGWOOD,0
36.85967,,-76.39008,1704,HIGH & BON SECOURS,0
36.84686,,-76.37187,1705,HIGH & SHIRLEY,0
36.85964,,-76.38982,1706,HIGH & BON SECOURS,0
36.85387,,-76.382,1707,HIGH & REESE,0
36.85456,,-76.38276,1708,HIGH & FERGUSON,0
36.85215,,-76.37944,1709,HIGH & CEDAR,0
37.09463,,-76.45892,3200,J CLYDE MORRIS & TRAVERSE,0
36.84389,,-76.14579,1128,VIRGINIA BEACH & ARAGONA,0
36.84411,,-76.15199,1129,VIRGINIA BEACH & DORSET,0
36.84021,,-76.10877,1120,VIRGINIA BEACH & LYNN SHORES,0
36.84113,,-76.11173,1121,VIRGINIA BEACH & KENTUCKY,0
36.84182,,-76.1136,1122,VIRGINIA BEACH & LOEHMANNS,0
36.84283,,-76.11637,1123,VIRGINIA BEACH & STEPNEY,0
36.84349,,-76.12086,1124,VIRGINIA BEACH & THALIA,0
36.84375,,-76.13875,1126,VIRGINIA BEACH & INDEPENDENCE,0
36.84381,,-76.14184,1127,VIRGINIA BEACH & KELLAM,0
36.8641,,-76.25062,2989,BALLENTINE & DANA,0
37.03852,,-76.29722,2988,MALLORY & BAYVIEW,0
36.8418,,-76.25039,3029,KIMBALL & COURT 1,0
36.84325,,-76.24939,3028,KIMBALL & COURT 3,0
37.04424,,-76.30202,2983,OLD BUCKROE & WOOD,0
37.04263,,-76.30312,2982,OLD BUCKROE & BURGESS,0
37.04142,,-76.30393,2981,OLD BUCKROE & RICHARD,0
37.04494,,-76.31241,2980,ANDREWS & REDFORD,0
37.03933,,-76.29599,2987,MALLORY & SEABOARD,0
37.04284,,-76.2935,2986,MALLORY & PEMBROKE,0
37.04343,,-76.29466,2985,BUCKROE & FOURTH,0
37.04509,,-76.30028,2984,BUCKROE & SEABOARD,0
36.96677,,-76.27816,1018,OCEAN VIEW & 10TH VIEW,0
36.96608,,-76.27532,1019,OCEAN VIEW & 9TH VIEW,0
36.96702,,-76.29402,1014,OCEAN VIEW & 15TH VIEW,0
36.96702,,-76.29139,1015,OCEAN VIEW & RALLSTON,0
36.96701,,-76.28145,1017,OCEAN VIEW & 11TH VIEW,0
36.96661,,-76.27631,1010,OCEAN VIEW & 9TH VIEW,0
36.96695,,-76.27787,1011,OCEAN VIEW & 10TH VIEW,0
36.8609,,-76.28792,1234,PRINCESS ANNE & GRANBY,0
36.86203,,-76.29109,1235,PRINCESS ANNE & PENDER,0
36.86359,,-76.29414,1236,PRINCESS ANNE & COLONIAL,0
36.86491,,-76.29693,1237,PRINCESS ANNE & MANTEO,0
36.85771,,-76.27678,1230,PRINCESS ANNE & WIDE,0
36.85837,,-76.27879,1231,PRINCESS ANNE & CHURCH,0
36.8658,,-76.29904,1238,PRINCESS ANNE & COLLEY,0
36.8601,,-76.30044,1239,COLLEY & FAIRFAX,0
36.88028,,-76.3078,5670,ELKHORN & 39TH,0
36.88243,,-76.30792,5671,ELKHORN & 42ND,0
36.8237,,-76.15274,5672,PRINCESS ANNE & BAXTER,0
36.81251,,-76.21701,5674,MILITARY & PROVIDENCE,0
36.79821,,-76.2337,5676,MILITARY & OLD GREENBRIER,0
36.75125,,-76.24647,5677,BATTLEFIELD & KNELLS RIDGE,0
36.78894,,-76.33179,5678,GEORGE WASHINGTON & FERNDALE,0
36.78138,,-76.34352,5679,CAMELOT & DEEP CREEK,0
37.01343,,-76.4172,2487,BRIARFIELD & POTOMAC,0
36.99436,,-76.39677,W0001,27TH & PINE,0
37.01323,,-76.4406,3809,JEFFERSON & 74TH,0
36.9919,,-76.42742,3808,JEFFERSON & 41ST,0
36.87217,,-76.27482,3804,26TH & WAVERLY,0
36.83464,,-76.3283,3806,HIGH & NEWPORT,0
36.95318,,-76.25661,3801,FIRST VIEW & D VIEW,0
36.9493,,-76.26105,3803,FIRST VIEW & MAPLE,0
36.95071,,-76.25907,3802,FIRST VIEW & CHERRY,0
36.91545,,-76.27937,0879,LITTLE CREEK & NEWPORT,0
